INDICATOR,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
20462,Researchers (FTE) - Female - Engineering and technology,NLD,Netherlands,2017,2017,5155,,
20402,Researchers (FTE) - Engineering and technology,NLD,Netherlands,2011,2011,24264,,
20402,Researchers (FTE) - Engineering and technology,NLD,Netherlands,2012,2012,30282,,
20402,Researchers (FTE) - Engineering and technology,NLD,Netherlands,2013,2013,32717,,
20402,Researchers (FTE) - Engineering and technology,NLD,Netherlands,2014,2014,33112,,
20402,Researchers (FTE) - Engineering and technology,NLD,Netherlands,2015,2015,32246,,
20402,Researchers (FTE) - Engineering and technology,NLD,Netherlands,2016,2016,33104,,
20402,Researchers (FTE) - Engineering and technology,NLD,Netherlands,2017,2017,34269,,
20462,Researchers (FTE) - Female - Engineering and technology,UGA,Uganda,2010,2010,22.9,,
20462,Researchers (FTE) - Female - Engineering and technology,UGA,Uganda,2014,2014,19.9,,
20402,Researchers (FTE) - Engineering and technology,UGA,Uganda,2010,2010,120.7,,
20402,Researchers (FTE) - Engineering and technology,UGA,Uganda,2014,2014,97.4,,
20402,Researchers (FTE) - Engineering and technology,MWI,Malawi,2010,2010,148.3,,
20462,Researchers (FTE) - Female - Engineering and technology,ZWE,Zimbabwe,2012,2012,19,,
20402,Researchers (FTE) - Engineering and technology,ZWE,Zimbabwe,2012,2012,176,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,KEN,Kenya,2010,2010,10.61321,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MWI,Malawi,2010,2010,8.22657,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CPV,Cabo Verde,2011,2011,12.5,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,CPV,Cabo Verde,2014,2014,28.57143,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GRC,Greece,2011,2011,30.73187,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GRC,Greece,2017,2017,29.42819,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ZWE,Zimbabwe,2012,2012,10.79545,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,UGA,Uganda,2010,2010,18.97266,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,UGA,Uganda,2014,2014,20.43121,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GHA,Ghana,2010,2010,7.65391,,
20402,Researchers (FTE) - Engineering and technology,GHA,Ghana,2010,2010,120.2,,
20462,Researchers (FTE) - Female - Engineering and technology,CPV,Cabo Verde,2011,2011,1,,
20462,Researchers (FTE) - Female - Engineering and technology,CPV,Cabo Verde,2014,2014,2,,
20462,Researchers (FTE) - Female - Engineering and technology,GHA,Ghana,2010,2010,9.2,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,NLD,Netherlands,2011,2011,12.6472,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,NLD,Netherlands,2012,2012,12.90194,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,NLD,Netherlands,2013,2013,14.10521,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,NLD,Netherlands,2014,2014,15.09275,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,NLD,Netherlands,2015,2015,15.58023,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,NLD,Netherlands,2016,2016,15.26704,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,NLD,Netherlands,2017,2017,15.04275,,
20402,Researchers (FTE) - Engineering and technology,BHR,Bahrain,2014,2014,106,,
20462,Researchers (FTE) - Female - Engineering and technology,BWA,Botswana,2012,2012,3.7,,
20462,Researchers (FTE) - Female - Engineering and technology,BHR,Bahrain,2014,2014,30,,
20402,Researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2012,2012,264.7,,
20402,Researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2013,2013,385.6,,
20402,Researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2014,2014,279.3,,
20402,Researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2015,2015,599.3,,
20402,Researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2016,2016,580.4,,
20402,Researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2017,2017,646.3,,
20402,Researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2018,2018,490.2,,
20462,Researchers (FTE) - Female - Engineering and technology,BIH,Bosnia and Herzegovina,2012,2012,76,,
20462,Researchers (FTE) - Female - Engineering and technology,BIH,Bosnia and Herzegovina,2013,2013,113.7,,
20462,Researchers (FTE) - Female - Engineering and technology,BIH,Bosnia and Herzegovina,2014,2014,141.3,,
20462,Researchers (FTE) - Female - Engineering and technology,BIH,Bosnia and Herzegovina,2015,2015,226.1,,
20462,Researchers (FTE) - Female - Engineering and technology,BIH,Bosnia and Herzegovina,2016,2016,236.1,,
20462,Researchers (FTE) - Female - Engineering and technology,BIH,Bosnia and Herzegovina,2017,2017,223.9,,
20462,Researchers (FTE) - Female - Engineering and technology,BIH,Bosnia and Herzegovina,2018,2018,186.6,,
20402,Researchers (FTE) - Engineering and technology,MUS,Mauritius,2012,2012,17.47,,
20402,Researchers (FTE) - Engineering and technology,MUS,Mauritius,2018,2018,43.8,,
20462,Researchers (FTE) - Female - Engineering and technology,MUS,Mauritius,2012,2012,4.3,,
20462,Researchers (FTE) - Female - Engineering and technology,MUS,Mauritius,2018,2018,9.1,,
20402,Researchers (FTE) - Engineering and technology,EGY,Egypt,2011,2011,2068.4,,
20402,Researchers (FTE) - Engineering and technology,EGY,Egypt,2013,2013,2427.4,,
20402,Researchers (FTE) - Engineering and technology,EGY,Egypt,2014,2014,5591.35,,
20402,Researchers (FTE) - Engineering and technology,EGY,Egypt,2015,2015,5898.6,,
20402,Researchers (FTE) - Engineering and technology,EGY,Egypt,2016,2016,6396.66,,
20402,Researchers (FTE) - Engineering and technology,EGY,Egypt,2017,2017,6284,,
20402,Researchers (FTE) - Engineering and technology,EGY,Egypt,2018,2018,5934,,
20402,Researchers (FTE) - Engineering and technology,BWA,Botswana,2012,2012,27.4,,
20402,Researchers (FTE) - Engineering and technology,QAT,Qatar,2012,2012,597.68,,
20402,Researchers (FTE) - Engineering and technology,QAT,Qatar,2015,2015,448.58,,
20402,Researchers (FTE) - Engineering and technology,QAT,Qatar,2018,2018,481.15,,
20462,Researchers (FTE) - Female - Engineering and technology,EGY,Egypt,2013,2013,453.9,,
20462,Researchers (FTE) - Female - Engineering and technology,EGY,Egypt,2014,2014,1452.4,,
20462,Researchers (FTE) - Female - Engineering and technology,EGY,Egypt,2015,2015,1605.8,,
20462,Researchers (FTE) - Female - Engineering and technology,EGY,Egypt,2016,2016,1925.82,,
20462,Researchers (FTE) - Female - Engineering and technology,EGY,Egypt,2017,2017,1894,,
20462,Researchers (FTE) - Female - Engineering and technology,EGY,Egypt,2018,2018,1918.8,,
20462,Researchers (FTE) - Female - Engineering and technology,QAT,Qatar,2012,2012,82.65,,
20462,Researchers (FTE) - Female - Engineering and technology,QAT,Qatar,2015,2015,82,,
20462,Researchers (FTE) - Female - Engineering and technology,QAT,Qatar,2018,2018,73.26,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,QAT,Qatar,2012,2012,13.82847,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,QAT,Qatar,2015,2015,18.27991,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,QAT,Qatar,2018,2018,15.22602,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BHR,Bahrain,2014,2014,28.30189,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MUS,Mauritius,2012,2012,24.61362,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MUS,Mauritius,2018,2018,20.77626,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2012,2012,28.71175,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2013,2013,29.48651,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2014,2014,50.59076,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2015,2015,37.72735,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2016,2016,40.67884,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2017,2017,34.64335,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BIH,Bosnia and Herzegovina,2018,2018,38.0661,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BWA,Botswana,2012,2012,13.50365,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EGY,Egypt,2013,2013,18.69902,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EGY,Egypt,2014,2014,25.97584,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EGY,Egypt,2015,2015,27.22341,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EGY,Egypt,2016,2016,30.10665,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EGY,Egypt,2017,2017,30.14004,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,EGY,Egypt,2018,2018,32.33569,,
20462,Researchers (FTE) - Female - Engineering and technology,UZB,Uzbekistan,2015,2015,967,,
20462,Researchers (FTE) - Female - Engineering and technology,UZB,Uzbekistan,2016,2016,811,,
20462,Researchers (FTE) - Female - Engineering and technology,UZB,Uzbekistan,2017,2017,919.8,,
20462,Researchers (FTE) - Female - Engineering and technology,UZB,Uzbekistan,2018,2018,788.8,,
20462,Researchers (FTE) - Female - Engineering and technology,NAM,Namibia,2014,2014,1.9,,
20462,Researchers (FTE) - Female - Engineering and technology,ECU,Ecuador,2012,2012,231,,
20462,Researchers (FTE) - Female - Engineering and technology,ECU,Ecuador,2013,2013,313,,
20462,Researchers (FTE) - Female - Engineering and technology,ECU,Ecuador,2014,2014,446,,
20402,Researchers (FTE) - Engineering and technology,GEO,Georgia,2014,2014,747.05,,
20402,Researchers (FTE) - Engineering and technology,GEO,Georgia,2015,2015,975.59,,
20402,Researchers (FTE) - Engineering and technology,GEO,Georgia,2016,2016,843.9,,
20402,Researchers (FTE) - Engineering and technology,GEO,Georgia,2017,2017,841.65,,
20402,Researchers (FTE) - Engineering and technology,GEO,Georgia,2018,2018,1025.05,,
20402,Researchers (FTE) - Engineering and technology,NAM,Namibia,2014,2014,9.9,,
20402,Researchers (FTE) - Engineering and technology,VNM,Viet Nam,2013,2013,25008.32,,
20402,Researchers (FTE) - Engineering and technology,VNM,Viet Nam,2015,2015,25392.63258,,
20402,Researchers (FTE) - Engineering and technology,VNM,Viet Nam,2017,2017,26216,,
20462,Researchers (FTE) - Female - Engineering and technology,GEO,Georgia,2014,2014,303.3,,
20462,Researchers (FTE) - Female - Engineering and technology,GEO,Georgia,2015,2015,290.24,,
20462,Researchers (FTE) - Female - Engineering and technology,GEO,Georgia,2016,2016,269.1,,
20462,Researchers (FTE) - Female - Engineering and technology,GEO,Georgia,2017,2017,299.15,,
20462,Researchers (FTE) - Female - Engineering and technology,GEO,Georgia,2018,2018,367.85,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ECU,Ecuador,2012,2012,30.88235,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ECU,Ecuador,2013,2013,30.44747,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,ECU,Ecuador,2014,2014,34.41358,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GEO,Georgia,2014,2014,40.59969,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GEO,Georgia,2015,2015,29.7502,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GEO,Georgia,2016,2016,31.88766,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GEO,Georgia,2017,2017,35.54328,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GEO,Georgia,2018,2018,35.88605,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,NAM,Namibia,2014,2014,19.19192,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,UZB,Uzbekistan,2015,2015,32.1583,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,UZB,Uzbekistan,2016,2016,30.90701,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,UZB,Uzbekistan,2017,2017,33.0673,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,UZB,Uzbekistan,2018,2018,31.02336,,
20462,Researchers (FTE) - Female - Engineering and technology,KHM,Cambodia,2015,2015,17.7,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,KHM,Cambodia,2015,2015,19.09385,‡,UIS Estimation
20402,Researchers (FTE) - Engineering and technology,KHM,Cambodia,2015,2015,92.7,‡,UIS Estimation
20462,Researchers (FTE) - Female - Engineering and technology,TCD,Chad,2016,2016,2.025,,
20402,Researchers (FTE) - Engineering and technology,TCD,Chad,2016,2016,227.4,,
20402,Researchers (FTE) - Engineering and technology,SWZ,Eswatini,2015,2015,5.875,,
20402,Researchers (FTE) - Engineering and technology,SYR,Syrian Arab Republic,2015,2015,363,,
20462,Researchers (FTE) - Female - Engineering and technology,PNG,Papua New Guinea,2016,2016,4,,
20402,Researchers (FTE) - Engineering and technology,PNG,Papua New Guinea,2016,2016,14,,
20462,Researchers (FTE) - Female - Engineering and technology,SWZ,Eswatini,2015,2015,1.4,,
20462,Researchers (FTE) - Female - Engineering and technology,SYR,Syrian Arab Republic,2015,2015,120,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,UKR,Ukraine,2016,2016,33.50058,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,UKR,Ukraine,2017,2017,32.78249,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,UKR,Ukraine,2018,2018,33.02508,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,COD,Democratic Republic of the Congo,2015,2015,13.06413,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TCD,Chad,2016,2016,0.8905,,
20402,Researchers (FTE) - Engineering and technology,JOR,Jordan,2016,2016,1855,,
20402,Researchers (FTE) - Engineering and technology,JOR,Jordan,2017,2017,2032,,
20462,Researchers (FTE) - Female - Engineering and technology,JOR,Jordan,2016,2016,268,,
20462,Researchers (FTE) - Female - Engineering and technology,JOR,Jordan,2017,2017,321,,
20402,Researchers (FTE) - Engineering and technology,COD,Democratic Republic of the Congo,2015,2015,42.1,,
20462,Researchers (FTE) - Female - Engineering and technology,SLV,El Salvador,2015,2015,11,,
20462,Researchers (FTE) - Female - Engineering and technology,SLV,El Salvador,2016,2016,7.3774,,
20462,Researchers (FTE) - Female - Engineering and technology,SLV,El Salvador,2017,2017,11.32,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,JOR,Jordan,2016,2016,14.44744,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,JOR,Jordan,2017,2017,15.79724,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SWZ,Eswatini,2015,2015,23.82979,,
20402,Researchers (FTE) - Engineering and technology,SLV,El Salvador,2015,2015,56,,
20402,Researchers (FTE) - Engineering and technology,SLV,El Salvador,2016,2016,43.7968,,
20402,Researchers (FTE) - Engineering and technology,SLV,El Salvador,2017,2017,56.707,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SLV,El Salvador,2015,2015,19.64286,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SLV,El Salvador,2016,2016,16.84461,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SLV,El Salvador,2017,2017,19.96226,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PNG,Papua New Guinea,2016,2016,28.57143,,
20462,Researchers (FTE) - Female - Engineering and technology,COD,Democratic Republic of the Congo,2015,2015,5.5,,
20462,Researchers (FTE) - Female - Engineering and technology,UKR,Ukraine,2016,2016,6530,,
20462,Researchers (FTE) - Female - Engineering and technology,UKR,Ukraine,2017,2017,6119.9,,
20462,Researchers (FTE) - Female - Engineering and technology,UKR,Ukraine,2018,2018,5814,,
20462,Researchers (FTE) - Female - Engineering and technology,MMR,Myanmar,2017,2017,408,‡,UIS Estimation
20402,Researchers (FTE) - Engineering and technology,PRY,Paraguay,2016,2016,141.8396,,
20402,Researchers (FTE) - Engineering and technology,PRY,Paraguay,2017,2017,155.4333,,
20462,Researchers (FTE) - Female - Engineering and technology,PRY,Paraguay,2016,2016,31.0104,,
20462,Researchers (FTE) - Female - Engineering and technology,PRY,Paraguay,2017,2017,35.55,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,SYR,Syrian Arab Republic,2015,2015,33.05785,,
20402,Researchers (FTE) - Engineering and technology,MMR,Myanmar,2017,2017,536,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,MMR,Myanmar,2017,2017,76.1194,‡,UIS Estimation
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PRY,Paraguay,2016,2016,21.86301,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,PRY,Paraguay,2017,2017,22.87155,,
20402,Researchers (FTE) - Engineering and technology,RWA,Rwanda,2013,2013,13.8,,
20402,Researchers (FTE) - Engineering and technology,RWA,Rwanda,2016,2016,22.97,,
20462,Researchers (FTE) - Female - Engineering and technology,NER,Niger,2013,2013,3,,
20462,Researchers (FTE) - Female - Engineering and technology,RWA,Rwanda,2013,2013,1,,
20462,Researchers (FTE) - Female - Engineering and technology,RWA,Rwanda,2016,2016,3.99,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,AGO,Angola,2016,2016,19.43005,,
20462,Researchers (FTE) - Female - Engineering and technology,AGO,Angola,2016,2016,7.5,,
20402,Researchers (FTE) - Engineering and technology,AGO,Angola,2016,2016,38.6,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,NER,Niger,2013,2013,7.21154,,
20402,Researchers (FTE) - Engineering and technology,NER,Niger,2013,2013,41.6,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,RWA,Rwanda,2013,2013,7.24638,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,RWA,Rwanda,2016,2016,17.37048,,
20462,Researchers (FTE) - Female - Engineering and technology,GMB,Gambia,2018,2018,,n,Magnitude nil or negligible
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,GMB,Gambia,2018,2018,,n,Magnitude nil or negligible
20462,Researchers (FTE) - Female - Engineering and technology,BDI,Burundi,2018,2018,2.6,,
20402,Researchers (FTE) - Engineering and technology,HND,Honduras,2017,2017,39,,
20402,Researchers (FTE) - Engineering and technology,LUX,Luxembourg,2017,2017,435,,
20402,Researchers (FTE) - Engineering and technology,BDI,Burundi,2018,2018,19,,
20402,Researchers (FTE) - Engineering and technology,GMB,Gambia,2018,2018,1,,
20402,Researchers (FTE) - Engineering and technology,TTO,Trinidad and Tobago,2017,2017,151,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,LUX,Luxembourg,2017,2017,15.63218,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,BDI,Burundi,2018,2018,13.68421,,
20462,Researchers (FTE) - Female - Engineering and technology,LUX,Luxembourg,2017,2017,68,,
20462,Researchers (FTE) - Female - Engineering and technology,TTO,Trinidad and Tobago,2017,2017,57,,
FRESP_FS_TFTE_ENGTECH,Female researchers as a percentage of total researchers (FTE) - Engineering and technology,TTO,Trinidad and Tobago,2017,2017,37.74834,,
